2014-11-03 08:34:10 startup archives unpack
2014-11-03 14:05:57 status half-installed libgs9:amd64 9.05~dfsg-6.3+deb7u1
2014-11-03 14:05:57 status unpacked libgs9:amd64 9.05~dfsg-6.3+deb7u1
2014-11-03 14:05:57 status unpacked libgs9:amd64 9.05~dfsg-6.3+deb7u1
2014-11-03 14:05:58 install gsfonts:all <none> 1:8.11+urwcyr1.0.7~pre44-4.2
2014-11-03 14:05:58 status half-installed gsfonts:all 1:8.11+urwcyr1.0.7~pre44-4.2
2014-11-03 14:05:58 status unpacked gsfonts:all 1:8.11+urwcyr1.0.7~pre44-4.2
2014-11-03 14:05:58 status unpacked gsfonts:all 1:8.11+urwcyr1.0.7~pre44-4.2
2014-11-03 14:05:58 install ghostscript:amd64 <none> 9.05~dfsg-6.3+deb7u1
2014-11-03 14:05:58 status half-installed ghostscript:amd64 9.05~dfsg-6.3+deb7u1
2014-11-03 14:05:58 status half-installed ghostscript:amd64 9.05~dfsg-6.3+deb7u1
2014-11-03 14:05:58 status unpacked ghostscript:amd64 9.05~dfsg-6.3+deb7u1
2014-11-03 14:05:58 status unpacked ghostscript:amd64 9.05~dfsg-6.3+deb7u1
2014-11-03 14:05:58 install gnuplot-nox:amd64 <none> 4.6.0-8
2014-11-03 14:05:58 status half-installed gnuplot-nox:amd64 4.6.0-8
2014-11-03 14:05:58 status half-installed gnuplot-nox:amd64 4.6.0-8
2014-11-03 14:05:58 status unpacked gnuplot-nox:amd64 4.6.0-8
2014-11-03 14:05:58 status unpacked gnuplot-nox:amd64 4.6.0-8
2014-11-03 14:05:58 install gnuplot:all <none> 4.6.0-8
2014-11-03 14:05:58 status half-installed gnuplot:all 4.6.0-8
2014-11-03 14:05:58 status unpacked gnuplot:all 4.6.0-8
2014-11-03 14:05:58 status unpacked gnuplot:all 4.6.0-8
2014-11-03 14:05:58 install groff:amd64 <none> 1.21-9
2014-11-03 14:05:58 status half-installed groff:amd64 1.21-9
2014-11-03 14:05:58 status triggers-pending install-info:amd64 4.13a.dfsg.1-10
2014-11-03 14:05:58 status half-installed groff:amd64 1.21-9
2014-11-03 14:05:58 status half-installed groff:amd64 1.21-9
2014-11-03 14:05:59 status unpacked groff:amd64 1.21-9
2014-11-03 14:05:59 status unpacked groff:amd64 1.21-9
2014-11-03 14:05:59 install hicolor-icon-theme:all <none> 0.12-1
2014-11-03 14:05:59 status half-installed hicolor-icon-theme:all 0.12-1
2014-11-03 14:05:59 status unpacked hicolor-icon-theme:all 0.12-1
2014-11-03 14:05:59 status unpacked hicolor-icon-theme:all 0.12-1
2014-11-03 14:05:59 install imagemagick:amd64 <none> 8:6.7.7.10-5+deb7u3
2014-11-03 14:05:59 status half-installed imagemagick:amd64 8:6.7.7.10-5+deb7u3
2014-11-03 14:05:59 status half-installed imagemagick:amd64 8:6.7.7.10-5+deb7u3
2014-11-03 14:05:59 status unpacked imagemagick:amd64 8:6.7.7.10-5+deb7u3
2014-11-03 14:05:59 status unpacked imagemagick:amd64 8:6.7.7.10-5+deb7u3
2014-11-03 14:05:59 install libexiv2-12:amd64 <none> 0.23-1
2014-11-03 14:05:59 status half-installed libexiv2-12:amd64 0.23-1
2014-11-03 14:05:59 status unpacked libexiv2-12:amd64 0.23-1
2014-11-03 14:05:59 status unpacked libexiv2-12:amd64 0.23-1
2014-11-03 14:05:59 install libglib2.0-data:all <none> 2.33.12+really2.32.4-5
2014-11-03 14:05:59 status half-installed libglib2.0-data:all 2.33.12+really2.32.4-5
2014-11-03 14:05:59 status unpacked libglib2.0-data:all 2.33.12+really2.32.4-5
2014-11-03 14:05:59 status unpacked libglib2.0-data:all 2.33.12+really2.32.4-5
2014-11-03 14:06:00 install libnetpbm10:amd64 <none> 2:10.0-15+b1
2014-11-03 14:06:00 status half-installed libnetpbm10:amd64 2:10.0-15+b1
2014-11-03 14:06:00 status unpacked libnetpbm10:amd64 2:10.0-15+b1
2014-11-03 14:06:00 status unpacked libnetpbm10:amd64 2:10.0-15+b1
2014-11-03 14:06:00 install libpaper-utils:amd64 <none> 1.1.24+nmu2
2014-11-03 14:06:00 status half-installed libpaper-utils:amd64 1.1.24+nmu2
2014-11-03 14:06:00 status half-installed libpaper-utils:amd64 1.1.24+nmu2
2014-11-03 14:06:00 status unpacked libpaper-utils:amd64 1.1.24+nmu2
2014-11-03 14:06:00 status unpacked libpaper-utils:amd64 1.1.24+nmu2
2014-11-03 14:06:00 install librsvg2-common:amd64 <none> 2.36.1-2
2014-11-03 14:06:00 status half-installed librsvg2-common:amd64 2.36.1-2
2014-11-03 14:06:00 status unpacked librsvg2-common:amd64 2.36.1-2
2014-11-03 14:06:00 status unpacked librsvg2-common:amd64 2.36.1-2
2014-11-03 14:06:00 install netpbm:amd64 <none> 2:10.0-15+b1
2014-11-03 14:06:00 status half-installed netpbm:amd64 2:10.0-15+b1
2014-11-03 14:06:00 status half-installed netpbm:amd64 2:10.0-15+b1
2014-11-03 14:06:00 status unpacked netpbm:amd64 2:10.0-15+b1
2014-11-03 14:06:00 status unpacked netpbm:amd64 2:10.0-15+b1
2014-11-03 14:06:00 install psutils:amd64 <none> 1.17.dfsg-1
2014-11-03 14:06:00 status half-installed psutils:amd64 1.17.dfsg-1
2014-11-03 14:06:00 status half-installed psutils:amd64 1.17.dfsg-1
2014-11-03 14:06:00 status unpacked psutils:amd64 1.17.dfsg-1
2014-11-03 14:06:00 status unpacked psutils:amd64 1.17.dfsg-1
2014-11-03 14:06:00 install shared-mime-info:amd64 <none> 1.0-1+b1
2014-11-03 14:06:00 status half-installed shared-mime-info:amd64 1.0-1+b1
2014-11-03 14:06:00 status half-installed shared-mime-info:amd64 1.0-1+b1
2014-11-03 14:06:01 status unpacked shared-mime-info:amd64 1.0-1+b1
2014-11-03 14:06:01 status unpacked shared-mime-info:amd64 1.0-1+b1
2014-11-03 14:06:01 install liblensfun-data:all <none> 0.2.5-2
2014-11-03 14:06:01 status half-installed liblensfun-data:all 0.2.5-2
2014-11-03 14:06:01 status unpacked liblensfun-data:all 0.2.5-2
2014-11-03 14:06:01 status unpacked liblensfun-data:all 0.2.5-2
2014-11-03 14:06:01 install liblensfun0:amd64 <none> 0.2.5-2
2014-11-03 14:06:01 status half-installed liblensfun0:amd64 0.2.5-2
2014-11-03 14:06:01 status unpacked liblensfun0:amd64 0.2.5-2
2014-11-03 14:06:01 status unpacked liblensfun0:amd64 0.2.5-2
2014-11-03 14:06:01 install ufraw-batch:amd64 <none> 0.18-2
2014-11-03 14:06:01 status half-installed ufraw-batch:amd64 0.18-2
2014-11-03 14:06:01 status half-installed ufraw-batch:amd64 0.18-2
2014-11-03 14:06:01 status unpacked ufraw-batch:amd64 0.18-2
2014-11-03 14:06:01 status unpacked ufraw-batch:amd64 0.18-2
2014-11-03 14:06:01 install xml-core:all <none> 0.13+nmu2
2014-11-03 14:06:01 status half-installed xml-core:all 0.13+nmu2
2014-11-03 14:06:01 status half-installed xml-core:all 0.13+nmu2
2014-11-03 14:06:01 status unpacked xml-core:all 0.13+nmu2
2014-11-03 14:06:01 status unpacked xml-core:all 0.13+nmu2
2014-11-03 14:06:01 trigproc man-db:amd64 2.6.2-1 2.6.2-1
2014-11-03 14:06:01 status half-configured man-db:amd64 2.6.2-1
2014-11-03 14:06:03 status installed man-db:amd64 2.6.2-1
2014-11-03 14:06:03 trigproc install-info:amd64 4.13a.dfsg.1-10 4.13a.dfsg.1-10
2014-11-03 14:06:03 status half-configured install-info:amd64 4.13a.dfsg.1-10
2014-11-03 14:06:03 status installed install-info:amd64 4.13a.dfsg.1-10
2014-11-03 14:06:04 startup packages configure
2014-11-03 14:06:04 configure libcap2:amd64 1:2.22-1.2 <none>
2014-11-03 14:06:04 status unpacked libcap2:amd64 1:2.22-1.2
2014-11-03 14:06:04 status half-configured libcap2:amd64 1:2.22-1.2
2014-11-03 14:06:04 status installed libcap2:amd64 1:2.22-1.2
2014-11-03 14:06:04 configure libpcre3:amd64 1:8.30-5 <none>
2014-11-03 14:06:04 status unpacked libpcre3:amd64 1:8.30-5
2014-11-03 14:06:04 status half-configured libpcre3:amd64 1:8.30-5
2014-11-03 14:06:04 status installed libpcre3:amd64 1:8.30-5
2014-11-03 14:06:04 configure imagemagick-common:all 8:6.7.7.10-5+deb7u3 <none>
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status unpacked imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status half-configured imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 status installed imagemagick-common:all 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:04 configure libavahi-common-data:amd64 0.6.31-2 <none>
2014-11-03 14:06:04 status unpacked libavahi-common-data:amd64 0.6.31-2
2014-11-03 14:06:04 status half-configured libavahi-common-data:amd64 0.6.31-2
2014-11-03 14:06:04 status installed libavahi-common-data:amd64 0.6.31-2
2014-11-03 14:06:04 configure libavahi-common3:amd64 0.6.31-2 <none>
2014-11-03 14:06:04 status unpacked libavahi-common3:amd64 0.6.31-2
2014-11-03 14:06:04 status half-configured libavahi-common3:amd64 0.6.31-2
2014-11-03 14:06:04 status installed libavahi-common3:amd64 0.6.31-2
2014-11-03 14:06:04 configure libdbus-1-3:amd64 1.6.8-1+deb7u4 <none>
2014-11-03 14:06:04 status unpacked libdbus-1-3:amd64 1.6.8-1+deb7u4
2014-11-03 14:06:04 status half-configured libdbus-1-3:amd64 1.6.8-1+deb7u4
2014-11-03 14:06:04 status installed libdbus-1-3:amd64 1.6.8-1+deb7u4
2014-11-03 14:06:04 configure libavahi-client3:amd64 0.6.31-2 <none>
2014-11-03 14:06:04 status unpacked libavahi-client3:amd64 0.6.31-2
2014-11-03 14:06:04 status half-configured libavahi-client3:amd64 0.6.31-2
2014-11-03 14:06:04 status installed libavahi-client3:amd64 0.6.31-2
2014-11-03 14:06:04 configure ttf-dejavu-core:all 2.33-3 <none>
2014-11-03 14:06:04 status unpacked ttf-dejavu-core:all 2.33-3
2014-11-03 14:06:04 status half-configured ttf-dejavu-core:all 2.33-3
2014-11-03 14:06:04 status installed ttf-dejavu-core:all 2.33-3
2014-11-03 14:06:04 configure fontconfig-config:all 2.9.0-7.1 <none>
2014-11-03 14:06:04 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:04 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:04 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:04 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:04 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:04 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:04 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status unpacked fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status half-configured fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 status installed fontconfig-config:all 2.9.0-7.1
2014-11-03 14:06:05 configure libfontconfig1:amd64 2.9.0-7.1 <none>
2014-11-03 14:06:05 status unpacked libfontconfig1:amd64 2.9.0-7.1
2014-11-03 14:06:05 status half-configured libfontconfig1:amd64 2.9.0-7.1
2014-11-03 14:06:05 status installed libfontconfig1:amd64 2.9.0-7.1
2014-11-03 14:06:05 configure libpixman-1-0:amd64 0.26.0-4+deb7u1 <none>
2014-11-03 14:06:05 status unpacked libpixman-1-0:amd64 0.26.0-4+deb7u1
2014-11-03 14:06:05 status half-configured libpixman-1-0:amd64 0.26.0-4+deb7u1
2014-11-03 14:06:05 status installed libpixman-1-0:amd64 0.26.0-4+deb7u1
2014-11-03 14:06:05 configure libpng12-0:amd64 1.2.49-1 <none>
2014-11-03 14:06:05 status unpacked libpng12-0:amd64 1.2.49-1
2014-11-03 14:06:05 status half-configured libpng12-0:amd64 1.2.49-1
2014-11-03 14:06:05 status installed libpng12-0:amd64 1.2.49-1
2014-11-03 14:06:05 configure libxcb-render0:amd64 1.8.1-2+deb7u1 <none>
2014-11-03 14:06:05 status unpacked libxcb-render0:amd64 1.8.1-2+deb7u1
2014-11-03 14:06:05 status half-configured libxcb-render0:amd64 1.8.1-2+deb7u1
2014-11-03 14:06:05 status installed libxcb-render0:amd64 1.8.1-2+deb7u1
2014-11-03 14:06:05 configure libxcb-shm0:amd64 1.8.1-2+deb7u1 <none>
2014-11-03 14:06:05 status unpacked libxcb-shm0:amd64 1.8.1-2+deb7u1
2014-11-03 14:06:05 status half-configured libxcb-shm0:amd64 1.8.1-2+deb7u1
2014-11-03 14:06:05 status installed libxcb-shm0:amd64 1.8.1-2+deb7u1
2014-11-03 14:06:05 configure libxrender1:amd64 1:0.9.7-1+deb7u1 <none>
2014-11-03 14:06:05 status unpacked libxrender1:amd64 1:0.9.7-1+deb7u1
2014-11-03 14:06:05 status half-configured libxrender1:amd64 1:0.9.7-1+deb7u1
2014-11-03 14:06:05 status installed libxrender1:amd64 1:0.9.7-1+deb7u1
2014-11-03 14:06:05 configure libcairo2:amd64 1.12.2-3 <none>
2014-11-03 14:06:05 status unpacked libcairo2:amd64 1.12.2-3
2014-11-03 14:06:05 status half-configured libcairo2:amd64 1.12.2-3
2014-11-03 14:06:05 status installed libcairo2:amd64 1.12.2-3
2014-11-03 14:06:05 configure libffi5:amd64 3.0.10-3 <none>
2014-11-03 14:06:05 status unpacked libffi5:amd64 3.0.10-3
2014-11-03 14:06:05 status half-configured libffi5:amd64 3.0.10-3
2014-11-03 14:06:05 status installed libffi5:amd64 3.0.10-3
2014-11-03 14:06:05 configure libglib2.0-0:amd64 2.33.12+really2.32.4-5 <none>
2014-11-03 14:06:05 status unpacked libglib2.0-0:amd64 2.33.12+really2.32.4-5
2014-11-03 14:06:06 status half-configured libglib2.0-0:amd64 2.33.12+really2.32.4-5
2014-11-03 14:06:06 status installed libglib2.0-0:amd64 2.33.12+really2.32.4-5
2014-11-03 14:06:06 configure libxml2:amd64 2.8.0+dfsg1-7+wheezy2 <none>
2014-11-03 14:06:06 status unpacked libxml2:amd64 2.8.0+dfsg1-7+wheezy2
2014-11-03 14:06:06 status half-configured libxml2:amd64 2.8.0+dfsg1-7+wheezy2
2014-11-03 14:06:06 status installed libxml2:amd64 2.8.0+dfsg1-7+wheezy2
2014-11-03 14:06:06 configure libcroco3:amd64 0.6.6-2 <none>
2014-11-03 14:06:06 status unpacked libcroco3:amd64 0.6.6-2
2014-11-03 14:06:06 status half-configured libcroco3:amd64 0.6.6-2
2014-11-03 14:06:06 status installed libcroco3:amd64 0.6.6-2
2014-11-03 14:06:06 configure libcups2:amd64 1.5.3-5+deb7u4 <none>
2014-11-03 14:06:06 status unpacked libcups2:amd64 1.5.3-5+deb7u4
2014-11-03 14:06:06 status half-configured libcups2:amd64 1.5.3-5+deb7u4
2014-11-03 14:06:06 status installed libcups2:amd64 1.5.3-5+deb7u4
2014-11-03 14:06:06 configure libjpeg8:amd64 8d-1+deb7u1 <none>
2014-11-03 14:06:06 status unpacked libjpeg8:amd64 8d-1+deb7u1
2014-11-03 14:06:06 status half-configured libjpeg8:amd64 8d-1+deb7u1
2014-11-03 14:06:06 status installed libjpeg8:amd64 8d-1+deb7u1
2014-11-03 14:06:06 configure libjbig0:amd64 2.0-2+deb7u1 <none>
2014-11-03 14:06:06 status unpacked libjbig0:amd64 2.0-2+deb7u1
2014-11-03 14:06:06 status half-configured libjbig0:amd64 2.0-2+deb7u1
2014-11-03 14:06:06 status installed libjbig0:amd64 2.0-2+deb7u1
2014-11-03 14:06:06 configure libtiff4:amd64 3.9.6-11 <none>
2014-11-03 14:06:06 status unpacked libtiff4:amd64 3.9.6-11
2014-11-03 14:06:06 status half-configured libtiff4:amd64 3.9.6-11
2014-11-03 14:06:06 status installed libtiff4:amd64 3.9.6-11
2014-11-03 14:06:06 configure libcupsimage2:amd64 1.5.3-5+deb7u4 <none>
2014-11-03 14:06:06 status unpacked libcupsimage2:amd64 1.5.3-5+deb7u4
2014-11-03 14:06:06 status half-configured libcupsimage2:amd64 1.5.3-5+deb7u4
2014-11-03 14:06:06 status installed libcupsimage2:amd64 1.5.3-5+deb7u4
2014-11-03 14:06:06 configure libdatrie1:amd64 0.2.5-3 <none>
2014-11-03 14:06:06 status unpacked libdatrie1:amd64 0.2.5-3
2014-11-03 14:06:06 status half-configured libdatrie1:amd64 0.2.5-3
2014-11-03 14:06:06 status installed libdatrie1:amd64 0.2.5-3
2014-11-03 14:06:06 configure libdjvulibre-text:all 3.5.25.3-1 <none>
2014-11-03 14:06:06 status unpacked libdjvulibre-text:all 3.5.25.3-1
2014-11-03 14:06:06 status half-configured libdjvulibre-text:all 3.5.25.3-1
2014-11-03 14:06:06 status installed libdjvulibre-text:all 3.5.25.3-1
2014-11-03 14:06:06 configure libdjvulibre21:amd64 3.5.25.3-1 <none>
2014-11-03 14:06:06 status unpacked libdjvulibre21:amd64 3.5.25.3-1
2014-11-03 14:06:06 status half-configured libdjvulibre21:amd64 3.5.25.3-1
2014-11-03 14:06:06 status installed libdjvulibre21:amd64 3.5.25.3-1
2014-11-03 14:06:06 configure libgd2-noxpm:amd64 2.0.36~rc1~dfsg-6.1 <none>
2014-11-03 14:06:06 status unpacked libgd2-noxpm:amd64 2.0.36~rc1~dfsg-6.1
2014-11-03 14:06:06 status half-configured libgd2-noxpm:amd64 2.0.36~rc1~dfsg-6.1
2014-11-03 14:06:06 status installed libgd2-noxpm:amd64 2.0.36~rc1~dfsg-6.1
2014-11-03 14:06:06 configure libjasper1:amd64 1.900.1-13 <none>
2014-11-03 14:06:06 status unpacked libjasper1:amd64 1.900.1-13
2014-11-03 14:06:06 status half-configured libjasper1:amd64 1.900.1-13
2014-11-03 14:06:06 status installed libjasper1:amd64 1.900.1-13
2014-11-03 14:06:06 configure libgdk-pixbuf2.0-common:all 2.26.1-1 <none>
2014-11-03 14:06:06 status unpacked libgdk-pixbuf2.0-common:all 2.26.1-1
2014-11-03 14:06:06 status half-configured libgdk-pixbuf2.0-common:all 2.26.1-1
2014-11-03 14:06:06 status installed libgdk-pixbuf2.0-common:all 2.26.1-1
2014-11-03 14:06:06 configure libgdk-pixbuf2.0-0:amd64 2.26.1-1 <none>
2014-11-03 14:06:06 status unpacked libgdk-pixbuf2.0-0:amd64 2.26.1-1
2014-11-03 14:06:06 status half-configured libgdk-pixbuf2.0-0:amd64 2.26.1-1
2014-11-03 14:06:06 status installed libgdk-pixbuf2.0-0:amd64 2.26.1-1
2014-11-03 14:06:06 configure libgomp1:amd64 4.7.2-5 <none>
2014-11-03 14:06:06 status unpacked libgomp1:amd64 4.7.2-5
2014-11-03 14:06:06 status half-configured libgomp1:amd64 4.7.2-5
2014-11-03 14:06:06 status installed libgomp1:amd64 4.7.2-5
2014-11-03 14:06:06 configure x11-common:all 1:7.7+3~deb7u1 <none>
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status unpacked x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:06 status half-configured x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:07 status installed x11-common:all 1:7.7+3~deb7u1
2014-11-03 14:06:07 configure libice6:amd64 2:1.0.8-2 <none>
2014-11-03 14:06:07 status unpacked libice6:amd64 2:1.0.8-2
2014-11-03 14:06:07 status half-configured libice6:amd64 2:1.0.8-2
2014-11-03 14:06:07 status installed libice6:amd64 2:1.0.8-2
2014-11-03 14:06:07 configure liblcms1:amd64 1.19.dfsg-1.2 <none>
2014-11-03 14:06:07 status unpacked liblcms1:amd64 1.19.dfsg-1.2
2014-11-03 14:06:07 status half-configured liblcms1:amd64 1.19.dfsg-1.2
2014-11-03 14:06:07 status installed liblcms1:amd64 1.19.dfsg-1.2
2014-11-03 14:06:07 configure liblcms2-2:amd64 2.2+git20110628-2.2+deb7u1 <none>
2014-11-03 14:06:07 status unpacked liblcms2-2:amd64 2.2+git20110628-2.2+deb7u1
2014-11-03 14:06:07 status half-configured liblcms2-2:amd64 2.2+git20110628-2.2+deb7u1
2014-11-03 14:06:07 status installed liblcms2-2:amd64 2.2+git20110628-2.2+deb7u1
2014-11-03 14:06:07 configure liblqr-1-0:amd64 0.4.1-2 <none>
2014-11-03 14:06:07 status unpacked liblqr-1-0:amd64 0.4.1-2
2014-11-03 14:06:07 status half-configured liblqr-1-0:amd64 0.4.1-2
2014-11-03 14:06:07 status installed liblqr-1-0:amd64 0.4.1-2
2014-11-03 14:06:07 configure liblua5.1-0:amd64 5.1.5-4+deb7u1 <none>
2014-11-03 14:06:07 status unpacked liblua5.1-0:amd64 5.1.5-4+deb7u1
2014-11-03 14:06:07 status half-configured liblua5.1-0:amd64 5.1.5-4+deb7u1
2014-11-03 14:06:07 status installed liblua5.1-0:amd64 5.1.5-4+deb7u1
2014-11-03 14:06:07 configure libsm6:amd64 2:1.2.1-2 <none>
2014-11-03 14:06:07 status unpacked libsm6:amd64 2:1.2.1-2
2014-11-03 14:06:07 status half-configured libsm6:amd64 2:1.2.1-2
2014-11-03 14:06:07 status installed libsm6:amd64 2:1.2.1-2
2014-11-03 14:06:07 configure libxt6:amd64 1:1.1.3-1+deb7u1 <none>
2014-11-03 14:06:07 status unpacked libxt6:amd64 1:1.1.3-1+deb7u1
2014-11-03 14:06:07 status half-configured libxt6:amd64 1:1.1.3-1+deb7u1
2014-11-03 14:06:07 status installed libxt6:amd64 1:1.1.3-1+deb7u1
2014-11-03 14:06:07 configure libmagickcore5:amd64 8:6.7.7.10-5+deb7u3 <none>
2014-11-03 14:06:07 status unpacked libmagickcore5:amd64 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:07 status half-configured libmagickcore5:amd64 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:07 status installed libmagickcore5:amd64 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:07 configure libilmbase6:amd64 1.0.1-4 <none>
2014-11-03 14:06:07 status unpacked libilmbase6:amd64 1.0.1-4
2014-11-03 14:06:07 status half-configured libilmbase6:amd64 1.0.1-4
2014-11-03 14:06:07 status installed libilmbase6:amd64 1.0.1-4
2014-11-03 14:06:07 configure libmagickwand5:amd64 8:6.7.7.10-5+deb7u3 <none>
2014-11-03 14:06:07 status unpacked libmagickwand5:amd64 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:07 status half-configured libmagickwand5:amd64 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:07 status installed libmagickwand5:amd64 8:6.7.7.10-5+deb7u3
2014-11-03 14:06:07 configure libopenexr6:amd64 1.6.1-6 <none>
2014-11-03 14:06:07 status unpacked libopenexr6:amd64 1.6.1-6
2014-11-03 14:06:07 status half-configured libopenexr6:amd64 1.6.1-6
2014-11-03 14:06:07 status installed libopenexr6:amd64 1.6.1-6
2014-11-03 14:06:07 configure libthai-data:all 0.1.18-2 <none>
2014-11-03 14:06:07 status unpacked libthai-data:all 0.1.18-2
2014-11-03 14:06:07 status half-configured libthai-data:all 0.1.18-2
2014-11-03 14:06:08 status installed libthai-data:all 0.1.18-2
2014-11-03 14:06:08 configure libthai0:amd64 0.1.18-2 <none>
2014-11-03 14:06:08 status unpacked libthai0:amd64 0.1.18-2
2014-11-03 14:06:08 status half-configured libthai0:amd64 0.1.18-2
2014-11-03 14:06:08 status installed libthai0:amd64 0.1.18-2
2014-11-03 14:06:08 configure libxft2:amd64 2.3.1-1 <none>
2014-11-03 14:06:08 status unpacked libxft2:amd64 2.3.1-1
2014-11-03 14:06:08 status half-configured libxft2:amd64 2.3.1-1
2014-11-03 14:06:08 status installed libxft2:amd64 2.3.1-1
